Block Lot	Planning Neighborhood	Best Stat	Best Date	building_type_id	Units	Planning Project Description	DBI Project Description	Zoning_Generalized	Zoning_Simplified	TAZ	Total GSF (Commercial)	Office	Cult, Inst, Educ	Medical	Prod, Dist, Rep	Ret, Ent	Visitor	DBI Permit	Planning Filed	DBI Filed	HEIGHTLIMIT	ZONING	FirstFiled	LANDUSE	Net Added Units	Net Added SF	Net Cult, Inst, Educ	Net Medical	Net Office	Net Prod, Dist, Rep	Net Ret, Ent	Net Visitor	BLOCK	LOT	Location 1
3596059	Mission	BP Filed	05/28/2013 12:00:00 AM	0	2		ADDITION OF STUDIO DWELLING UNIT ON GROUND FLOOR. UNIT TO BE APPROX 455 SF. DWELLING TO ACCOMODATE A	Residential	RTO	625	0							201305287999		05/28/2013 12:00:00 AM	45-X	RTO-Mission	05/28/2013 12:00:00 AM	Resident	1	0							3596	59	"263 Lexington St
(37.7591939, -122.420376)"
2038A019	Inner Sunset	BP Filed	05/29/2013 12:00:00 AM	0	1		ERECT 3-STORY TYPE V SINGLE FAMILY RESIDENCE.	Residential	RH-1	389	0							201305298094		05/29/2013 12:00:00 AM	40-X	RH-1	05/29/2013 12:00:00 AM	Resident	1	0							2038A	19	"1758 12th Av
(37.755356, -122.468599)"
2038A013	Inner Sunset	BP Filed	06/06/2013 12:00:00 AM	0	1		TO ERECT 3 STORIES, 1 BASEMENT, SINGLE FAMILY DWELLING.	Residential	RH-1	389	0							201306068876		06/06/2013 12:00:00 AM	40-X	RH-1	06/06/2013 12:00:00 AM	Resident	1	0							2038A	13	"1769 11th Av
(37.754632, -122.4678138)"
6612026	Central	BP Filed	06/06/2013 12:00:00 AM	0	1		TO ERECT 3 STORIES, ONE SINGLE FAMILY.	Residential	RH-2	465	0							201306068799		06/06/2013 12:00:00 AM	40-X	RH-2	06/06/2013 12:00:00 AM	Resident	1	0							6612	26	"2127 Castro St
(37.744447, -122.4331)"
3598068	Central	BP Filed	06/18/2013 12:00:00 AM	0	3		PROPOSED HORIZONTAL & VERTICAL ADDITION TO (E) 2-STORY BUILDING TO ACCOMODATE ONE (N) UNIT.	Residential	RH-3	505	0							201306189882		06/18/2013 12:00:00 AM	40-X	RH-3	06/18/2013 12:00:00 AM	Resident	1	0							3598	68	"3643 19th St
(37.7596599, -122.424664)"
3985024	Showpl/Potrero	BP Filed	06/19/2013 12:00:00 AM	0	9	(9 units Residential) - Demolish existing warehouse building. Construct new residential building consisting of nine units over parking	ERECT 4 STORY 9 UNITS RESIDENTIAL RESIDENCE.	Mixed Use	UMU	620	0							201306199977		06/19/2013 12:00:00 AM	40-X	UMU	06/19/2013 12:00:00 AM	Resident	9	-5296				-5296			3985	24	"131 Missouri St
(37.76468, -122.396413)"
1453013	Richmond	BP Filed	06/21/2013 12:00:00 AM	1	3	Demo existing structure and construct a new 4-story 3-unit building	ERECT 4-STORY, 3-UNIT DWELLING RESIDENCE	Residential	RM-1	677	0							201306210141	06/19/2013 12:00:00 AM	06/21/2013 12:00:00 AM	40-X	RM-1	06/19/2013 12:00:00 AM	Resident	2	0							1453	13	"363 21st Av
(37.781028, -122.480834)"
3774072	East SoMa	BP Filed	06/20/2013 12:00:00 AM	0	0	The proposed project is to demolish two story existing office buildings and new construction of a 5 story, 65-foot tall, commercial building with retail (fitness facility) at the ground-floor and basement level, and office use on the upper four-floors.	ERECT 5-STORY COMMERCIAL & RETAIL NEW BUILDING.	Mixed Use	MUO	648	35000	28000				7000		201306200082		06/20/2013 12:00:00 AM	65-X	MUO	06/20/2013 12:00:00 AM	MIPS	0	25884			18884		7000		3774	72	"85 Federal St
(37.7830086, -122.3926014)"
4045003	Central Waterfront	BP Filed	06/21/2013 12:00:00 AM	0	109	Demolish two existing 1.5 story high warehouse/office buildings. Erect seven (7) story mixed-use building; 5 to 7 stories of residential units; ground floor commercial/retail space facing 3rd Street; basement level private parking garage.	ERECT MIXED-USE (RESIDENTIAL, RETAIL) NEW BUILDING.	Mixed Use	UMU	646	0							201306210213		06/21/2013 12:00:00 AM	68-X	UMU	06/21/2013 12:00:00 AM	Resident	109	0							4045	3	"2171 Third St
(37.7623718, -122.3886103)"
5312013	BVHP Area A,B	BP Filed	06/25/2013 12:00:00 AM	0	2		LEGALIZE PRE-EXISTING AS BUILT STRUCTURE - 2 STORY OVER BASEMENT WITH GARAGE.(5 BDROOMS, 2 LIVING RM	Residential	RH-2	663	0							201306250390		06/25/2013 12:00:00 AM	40-X	RH-2	06/25/2013 12:00:00 AM	Resident	1	0							5312	13	"1748 Oakdale Av
(37.736373, -122.39293)"
1568012	Richmond	BP Filed	06/26/2013 12:00:00 AM	0	2		"ADD 1-UNIT NUMBER FOR THE (E) IN-LAW UNIT. EXPLAND 6'9"" ON REAR BACK FOR 2-STORIES. THE SAME SIZE AS"	Residential	RH-2	272	0							201306260603		06/26/2013 12:00:00 AM	40-X	RH-2	06/26/2013 12:00:00 AM	Resident	1	0							1568	12	"2418 Balboa St
(37.776583, -122.48492)"
3549064	Mission	BP Filed	06/28/2013 12:00:00 AM	14	23		TO ERECT 5 STORIES, NO BASEMENT, 23 UNITS RESIDENTIAL & PARKING BUILDING.	Mixed Use	UMU	590	0							201306280738		06/28/2013 12:00:00 AM	50-X	UMU	06/28/2013 12:00:00 AM	Resident	23	0							3549	64	"1450 15th St
(37.767092, -122.416833)"
5419005	BVHP Area A,B	CONSTRUCTION	04/08/2010 12:00:00 AM	12	0	V FOR OFF-STREET PARKING: NO PARKING PROPOSED FOR THE CONSTRUCTION OF NEW CHURCH	ERECT A 2 STORY CHURCH CENTER.	Industrial	M-1	897	7500	0	7500	0	0	0	0	200302288512	11/15/2001 12:00:00 AM	02/28/2003 12:00:00 AM	40-X	M-1	11/15/2001 12:00:00 AM	CIE	-1	7500	7500	0	0	0	0	0	5419	5	"1636 Armstrong Av
(37.726618, -122.392636)"
4228158	Central Waterfront	CONSTRUCTION	03/28/2013 12:00:00 AM	4	81	"The proposed project involves the demolition of the existing 14,800 gsf warehouse and construction of a 5 story 166,590 gsf residential building, containing up to 81 dwelling units, 5,000 gsf of retail space and 164 off-street parking space.  PUD exception for rear yard._x000d_
IPZ_x000d_
16202"	ERECT FIVE STORY RESIDENTIAL & RETAIL & WAREHOUSE	Industrial	PDR-1-G	535	5000	0	0	0	0	5000	0	200212244171	01/17/2003 12:00:00 AM	12/24/2002 12:00:00 AM	58-X	PDR-1-G	12/24/2002 12:00:00 AM	Mixres	71	-9800	0	0	0	-14800	5000	0	4228	10	"1301 Indiana St
(37.753914, -122.390975)"
3765015	Rincon Hill	CONSTRUCTION	11/16/2012 12:00:00 AM	4	312	The project is to extend the performance period for the second phase of One Rincon Hill, originally approved under Motion No. 17077. Phase II of One Rincon will include a 450-foot residential tower, 299 dwelling units, 19 parking spaces.	TO ERECT 48 STORIES, 312 DWELLING UNITS OF RESIDENTIAL CONDO.	High Density Residential	RH DTR	981	0	0	0	0	0	0	0	200412211855	01/14/2003 12:00:00 AM	12/21/2004 12:00:00 AM	45/550-R	RH DTR	01/14/2003 12:00:00 AM	Resident	312	0	0	0	0	0	0	0	3765	15	"425 First Street
(37.786483, -122.392035)"
3547002A	Mission	CONSTRUCTION	05/15/2013 12:00:00 AM	4	194	Demolish light industrial bldg and construct 194-unit PUD with commercial and 225 parking spaces.		Mixed Use	Mission Street	236	0	0	0	0	0	0	0	200710014208	07/10/2003 12:00:00 AM		65-X	Mission St NCT	07/10/2003 12:00:00 AM	Resident	194	-63512	0	0	0	-63512	0	0	3547	002A	"1880 Mission St
(37.767144, -122.420347)"
6022014	South Central, Other	CONSTRUCTION	04/12/2011 12:00:00 AM	14	2		ERECT A FOUR STORY TWO UNIT RESIDENTIAL BLDG	Residential	RH-2	47	0	0	0	0	0	0	0	200312243005	02/13/2006 12:00:00 AM	12/24/2003 12:00:00 AM	40-X	RH-2	12/24/2003 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	6022	14	"395 Athens St
(37.721789, -122.428118)"
2706035	Central	CONSTRUCTION	07/05/2012 12:00:00 AM	14	1	The proposal is to construct a new three story, single-family dwelling on a VACANT lot on an undeveloped portion of Stanyan Street in an RH-1 (D) District.	ERECT A TWO STORY SINGLE FAMILY DWELLING	Residential	RH-1(D)	195	0	0	0	0	0	0	0	200407158977	06/14/2006 12:00:00 AM	07/15/2004 12:00:00 AM	40-X	RH-1(D)	07/15/2004 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	2706	35	"1310 Stanyan St
(37.758529, -122.4513055)"
3639004A	Mission	CONSTRUCTION	06/18/2013 12:00:00 AM	14	3	The project is the demolition of a vacant 11,423-sf industrial building constructed in 1935 and the lot subdivision and construction of two residential buildings to total 43,649-sf and 62 units, in an Eastern Neighborhoods C-M zoning district.  Twelve percent of the units would be affordable.  The project would include 62 spaces of residential parking at a basement level.	1 STORY ADDITION OVER PART OF (E) 2 STORIES BUILDING NEW RESIDENTIAL AT 2ND & 3RD FLOOR. (3 UNITS) E	Mixed Use	UMU	170	0	0	0	0	0	0	0	201012307638	09/16/2004 12:00:00 AM	12/30/2010 12:00:00 AM	40-X	UMU	09/16/2004 12:00:00 AM	Resident	3	-11423	0	0	0	-11423	0	0	3639	004A	"2660 Harrison St
(37.754858, -122.412466)"
3704069	Downtown	CONSTRUCTION	08/14/2008 12:00:00 AM	4	100	69 new construction/mixed use (67 RES. AND 2 COMM.)		Commercial	C-3-G	667	5700	0	0	0	0	5700	0	200712211199	11/17/2004 12:00:00 AM		120-X	C-3-G	11/17/2004 12:00:00 AM	Mixres	100	-52750	0	0	-58450	0	5700	0	3704	69	"973 Market St
(37.782424, -122.40935)"
0339006	Downtown	CONSTRUCTION	02/14/2011 12:00:00 AM	9	9	"convert vacant commercial building (retail / bathhouse) to up to 28 dwelling units (needs ""EE"")"	CONVERSION OF (E) 3 STORY OVER BASEMENT BLDG. TO A 5 STORY OVER BASEMENT BLDG. WITH G/F OFFICE PSACE, 9 RESIDENTIAL UNITS AT UPPER FLOORS AND PARKING AT BASEMENT. THE HISTORICAL FACADE AT TURK STREET TO BE RESTORED WITH NEW G/F STORE FRONT AND GARAGE DOOR	Mixed Use	RC-4	304	4999	0	0	0	0	4999	0	200605232239	03/30/2005 12:00:00 AM	05/23/2006 12:00:00 AM	80-120-T	RC-4	03/30/2005 12:00:00 AM	Mixres	9	-6116	0	0	0	0	-6116	0	339	6	"130 Turk St
(37.783413, -122.411457)"
3584007	Central	CONSTRUCTION	06/21/2013 12:00:00 AM	14	2	To demolish the existing structures on the lot and construct a new 4-story, 2-unit residential building in an RH-3 district.	ERECT  4 STORIES OF 2 SWELLING UNITS.	Residential	RH-3	201	0	0	0	0	0	0	0	200505031415	02/09/2006 12:00:00 AM	05/03/2005 12:00:00 AM	40-X	RH-3	05/03/2005 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	3584	7	"530 Sanchez St
(37.760599, -122.430845)"
3747019	Rincon Hill	CONSTRUCTION	06/27/2013 12:00:00 AM	14	88	The project involves new construction for an eight-story, 88-unit, residential building (132,000 gsf) with three levels of underground residential parking, to replace a one+ story commerical office building (30,417 gsf) in the Rincon area. 	"TO DEMOLISH 2 STORIES WORK SHOP.
"	High Density Residential	RH DTR	767	0	0	0	0	0	0	0	200506246051	05/09/2005 12:00:00 AM	08/17/2005 12:00:00 AM	85/250-R	RH DTR	05/09/2005 12:00:00 AM	Resident	88	-30417	0	0	-30417	0	0	0	3747	19	"333 Fremont St
(37.787636, -122.392902)"
4096005	Showpl/Potrero	CONSTRUCTION	03/22/2010 12:00:00 AM	14	2	Front setback variance to construct a new two family dwelling unit on a vacant lot. Building would be three-story over garage, totaling 5,838 sq. ft. 	TO ERECTA NEW 3 STORY 2 DWELLING UNIT	Residential	RH-2	607	0	0	0	0	0	0	0	200506074411	06/23/2005 12:00:00 AM	06/07/2005 12:00:00 AM	40-X	RH-2	06/07/2005 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	4096	5	"746 Carolina St
(37.759037, -122.400236)"
3613018B	Mission	CONSTRUCTION	05/22/2013 12:00:00 AM	14	3	Construct  two stories vertical  and  four stories  horizontal addition to the rear of  the existing two-story, single-family house. The  proposal would also add two dwelling units and an underground parking garage.  A rear yard variance is sought for the  proposed (N) underground parking garage.	ALTERATION OF (E) 1ST AND 2ND FLOORS, CONSTRUCTION OF 3RD & 4TH FLOOR, BASEMENT, ADDING TWO ADDT'L	Residential	RH-3	170	0	0	0	0	0	0	0	200507147539	11/10/2005 12:00:00 AM	07/14/2005 12:00:00 AM	40-X	RH-3	07/14/2005 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	3613	018B	"2986 22nd St
(37.755902, -122.413965)"
3721122	TB Combo	CONSTRUCTION	06/27/2013 12:00:00 AM	10	0	The proposed project would demolish the existing surface parking lot and construct an approx. 293,750 sq. ft. office building, with 2,680 sq. ft. of retail and 50 parking spaces. The building would be approximately 356,400 sq. ft., 27 stories and approximately 378 feet in height.		Commercial	C-3-O	741	296430	293750	0	0	0	2680	0	200508049463	11/09/2006 12:00:00 AM	08/04/2005 12:00:00 AM	550-S	C-3-O	08/04/2005 12:00:00 AM	MIPS	0	296430	0	0	293750	0	2680	0	3721	122	"535 Mission St
(37.7890318, -122.398518)"
6593006	Central	CONSTRUCTION	02/05/2008 12:00:00 AM	14	2	NEW CONSTRUCTION FOR A MANDATORY DR FOR A SFR	ERECT 4 STORIES, 2 DWELLING UNITS, TYPE 5 BUILDING.	Residential	RH-2	123	0	0	0	0	0	0	0	200602073988	02/16/2006 12:00:00 AM	02/07/2006 12:00:00 AM	40-X	RH-2	02/07/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	6593	6	"230 Duncan St
(37.746322, -122.425453)"
0691008	Downtown	CONSTRUCTION	03/07/2013 12:00:00 AM	4	107	Demolition of an existing movie theater and construction of 13-story mixed-use building with 120 dwelling units, appx. 180 off-street parking spaces, and appx. 16,500 gsf of ground floor commercial use.	TO ERECT 13 STORIES, 107 CONDOS AND GROUND FLOOR COMMERICIAL WITH 4 BASEMENTS.	Mixed Use	RC-4	319	16500					16500		200712069866	02/28/2006 12:00:00 AM	12/06/2007 12:00:00 AM	130-V	RC-4	02/28/2006 12:00:00 AM	Mixres	107	-8308					-8308		691	8	"1285 Sutter St
(37.7873365, -122.4211844)"
3507041	Downtown	CONSTRUCTION	02/23/2012 12:00:00 AM	4	719	Construction of new mixed-use building containing approximately 719 dwelling units and up to 719 parking spaces	TO ERECT A NEW 35 STORY 719 DWELLING UNITS WITH RETAIL & PARKING  & ASSEMBLY SPACE	Commercial	C-3-G	608	12250	0	0	0	0	12250	0	200607207084	05/03/2006 12:00:00 AM	07/20/2006 12:00:00 AM	200-S/320-S	C-3-G	05/03/2006 12:00:00 AM	Mixres	719	12250	0	0	0	0	12250	0	3507	39	"1401 Market St
(37.7763088, -122.4178279)"
1386015	Richmond	CONSTRUCTION	12/20/2012 12:00:00 AM	14	3		HORIZONTAL & VERTICAL ADDITION TO (E) BUILDING, ADD ONE MORE UNIT - FROM 2 UNITS TO 3 UNITS.	Residential	RM-1	314	0	0	0	0	0	0	0	200605091174		05/09/2006 12:00:00 AM	40-X	RM-1	05/09/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	1386	15	"279 26th Av
(37.784236, -122.486443)"
3717019	Downtown	CONSTRUCTION	06/13/2012 12:00:00 AM	10	0	Three-story, approximately 67,000 square-foot vertical addition to existing 155,000 square-foot nine-story office building.	PROPOSED VERTICAL ADDITION REMOVING EXTG PENTHOUSE AND CONSTRUCTING 4 NEW STORIES WITH FULL FLOOR PLATES, NEW STRUCTURE WILL BE STEEL MOMENT FRAME AND MECHANICAL WILL BE VARIABLE AIR VOLUME-REPLACE 3 EXTG ELEVATORS	Commercial	C-3-O	780	222000	222000	0	0	0	0	0	200611178045	05/11/2006 12:00:00 AM	11/17/2006 12:00:00 AM	200-S	C-3-O/C-3-O(SD)	05/11/2006 12:00:00 AM	MIPS	0	67000	0	0	67000	0	0	0	3717	19	"120 Howard St
(37.7915097, -122.3928255)"
1736033	Inner Sunset	CONSTRUCTION	01/08/2013 12:00:00 AM	14	2		TO ERECT 2 DWELLING UNIT WITH 3 STORY NEW BUILDING	Residential	RH-2	222	0	0	0	0	0	0	0	200605111391		05/11/2006 12:00:00 AM	40-X	RH-2	05/11/2006 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	1736	33	"1208 15th Av
(37.7653173, -122.4728932)"
5556019	Bernal Heights	CONSTRUCTION	09/18/2012 12:00:00 AM	14	1		TO ERECT A NEW 2 STORY SINGLE FAMILY DWELLING UNIT	Residential	RH-1	114	0	0	0	0	0	0	0	200607106046		07/10/2006 12:00:00 AM	40-X	RH-1	07/10/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5556	19	"162 Brewster St
(37.744057, -122.407352)"
1364048	Richmond	CONSTRUCTION	06/10/2013 12:00:00 AM	9	6	Demolish 850-square foot service station on parking lot for 10 cars and construct 3-story, 6-unit residential over commercial building in excess of 10,000 sq ft.	TO ERECT A NEW 4 STORY 6 UNIT BUILDING WITH RETAIL SPACE	Mixed Use	NC-1	324	10000	0	0	0	0	10000	0	200607186846	09/29/2006 12:00:00 AM	07/18/2006 12:00:00 AM	40-X	NC-1	07/18/2006 12:00:00 AM	Mixres	6	9150	0	0	0	-850	10000	0	1364	48	"4201 California St
(37.785055, -122.4627537)"
2987A036	Inner Sunset	CONSTRUCTION	01/04/2012 12:00:00 AM	14	1	The proposal is to construct a new single-family dwelling on a vacant lot in zoning district RH-1(D).	TO ERECT A NEW 2 STORY SINGLE FAMILY DWELLING UNIT	Residential	RH-1(D)	103	0	0	0	0	0	0	0	200609061483	10/23/2006 12:00:00 AM	09/06/2006 12:00:00 AM	40-X	RH-1(D)	09/06/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	2987A	36	"1325 Portola Dr
(37.7396538, -122.4646329)"
4976019	BVHP Area A,B	CONSTRUCTION	04/16/2009 12:00:00 AM	14	1	Construct a new single-family dwelling unit.	TO ERECT ONE DWELLING UNIT WITH  3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	879	0	0	0	0	0	0	0	200609071583	01/19/2007 12:00:00 AM	09/07/2006 12:00:00 AM	40-X	RH-1	09/07/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	4976	19	"750 Jamestown Av
(37.715691, -122.38935)"
0807022	Market Octavia	CONSTRUCTION	12/18/2012 12:00:00 AM	14	1	Construction of a new approx. 5,555 sq. ft., 4-story-over-basement, 40' tall, 3-unit residential building on vacant lot, w/ three off-street parking spaces.	AT REAR, ERECT 4 STORY SINGLE FAMILY DWELLING.	Residential	RTO	268	0	0	0	0	0	0	0	201111219392	10/04/2006 12:00:00 AM	11/21/2011 12:00:00 AM	40-X	RTO	10/04/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	807	22	"543 Grove St
(37.777251, -122.425538)"
6345007	South Central, Other	CONSTRUCTION	06/10/2013 12:00:00 AM	14	1	NEW CONSTSRUCTION OF SINGLE-FAMILY DWELLING.	ERECT 2 STORIES, 1 UNIT, 1 BASEMENT NEW BUILDING.	Residential	RH-1	39	0	0	0	0	0	0	0	200611087240	02/16/2007 12:00:00 AM	11/08/2006 12:00:00 AM	40-X	RH-1	11/08/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	6345	7	"626 Paris St
(37.718855, -122.437309)"
6202046	South Central, Other	CONSTRUCTION	05/07/2013 12:00:00 AM	14	1	Proposing construction of a single-family dwelling unit on a vacant lot in a RH-1 (40-X) Height and Bulk District.	TO ERECT A NEW 3 STORY, 1 DWELLING RESIDENTIAL UNIT	Residential	RH-1	23	0							200612200218	11/16/2007 12:00:00 AM	12/20/2006 12:00:00 AM	40-X	RH-1	12/20/2006 12:00:00 AM	Resident	1	0							6202	46	"169 Delta St
(37.717372, -122.407462)"
3776092	East SoMa	CONSTRUCTION	05/01/2013 12:00:00 AM	4	19	The proposed project would demolish the existing 4,130 sq. ft. storage shed and construct a building consisting of 19 SRO units and five parking spaces. The proposed project would be approx. 16,074 sq. ft. five stories, and 50 feet in height. 	TO ERECT A NEW 5 STORY 19 DWELLING UNIT	Industrial	SLI	641	0	0	0	0	0	0	0	200701051074	08/13/2009 12:00:00 AM	01/05/2007 12:00:00 AM	55-X	SLI	01/05/2007 12:00:00 AM	Resident	19	-4130	0	0	0	-4130	0	0	3776	92	"246 Ritch St
(37.780208, -122.39578)"
5504001H	Bernal Heights	CONSTRUCTION	05/03/2011 12:00:00 AM	14	2	ALLOW A 14-FOOT WIDE PROJECTING BAY AT THE CORNER & REDUCE PARKING REQUIREMENT FROM 7 SPACES TO 6.	ERECT 3 STORIES 2 UNITS BUILDING	Residential	RH-2	125	0	0	0	0	0	0	0	200701121612	04/26/2007 12:00:00 AM	01/12/2007 12:00:00 AM	40-X	RH-2	01/12/2007 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	5504	001H	"3119 Harrison St
(37.748056, -122.411274)"
3594009	Mission	CONSTRUCTION	05/10/2012 12:00:00 AM	1	4	CONVERT EXISTING 3-STORY 2-UNIT RESIDENTIAL BUILDING W/ 2 OFF-STREET PARKING SPACES TO 4-STORY 4-UNIT RESIDENTIAL BUILDING W/ 4 OFF-STREET PARKING SPACES.	VERTICAL AND HORIZONTAL EXTENSION TO CONVERT A 3 STORY 2 UNIT RESIDENTIAL BUILDING INTO A 4 STORY 4 UNTS CONDEMINIUM BLDG WITH INTERNAL REMODELING	Residential	RM-1	188	0	0	0	0	0	0	0	200701292823	10/16/2007 12:00:00 AM	01/29/2007 12:00:00 AM	55-X	RM-1	01/29/2007 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	3594	9	"2374 Folsom St
(37.759346, -122.415088)"
0557019	Marina	CONSTRUCTION	01/15/2013 12:00:00 AM	14	1	To construct a 6-story, single-family house o a vacant lot in an RH-2 district.	ERECT:1  5-story single family dwelling	Residential	RH-2	359	0							200702134062	02/15/2008 12:00:00 AM	02/13/2007 12:00:00 AM	40-X	RH-2	02/13/2007 12:00:00 AM	Resident	1	0							557	19	"2151 Green St
(37.79596, -122.434603)"
5457030	South Central, Other	CONSTRUCTION	12/21/2011 12:00:00 AM	9	2	THIRD FLOOR VERTICAL ALTERATION TO RELOCAT GROUND FLOOR DWELLING UNIT TO THIRD FLOOR AND CONVERT GROUND FLOOR TO COMMERCIAL USE.	3RD FLOOR ADDITION FOR DWELLING UNIT RELOCATION. ESTABLISH GROUND FLOOR COMMERCIAL SPACE. GROUND FLO	Mixed Use	NC-2	57	1523					1523		200705181706	09/07/2007 12:00:00 AM	05/18/2007 12:00:00 AM	40-X	NC-2	05/18/2007 12:00:00 AM	Mixres	0	1523					1523		5457	30	"2809 San Bruno Av
(37.726276, -122.40287)"
0872005	Market Octavia	CONSTRUCTION	06/20/2013 12:00:00 AM	4	115	"Demolition/removal of gas station.  Construction of 115 condominium units (130,000 square feet), 9,000 square feet of retail, 109 parking spaces.  The building would be approximately 85 feet tall and eight stories in height._x000d_
1/11/07 Demolition/removal of gas station.  Construction of 115 condominium units (95,000 square feet), 9,000 square feet of retail, and 96 parking spaces and a new approximately 85 feet tall in eight story building."	TO ERECT 9 STORIES, 114 RESIDENTIAL UNITS WITH RETAIL & PARKING BUILDING.	Mixed Use	NCT-3	243	9000					9000		201012217106	05/29/2007 12:00:00 AM		85-X	NCT-3	05/29/2007 12:00:00 AM	Mixres	115	9000					9000		872	5	"1960-1998 Market St
(37.770026, -122.425974)"
0595013	Northeast	CONSTRUCTION	06/25/2013 12:00:00 AM	4	38	Demo auto repair buildings and construct 65,000-sf, 50-unit, residential condominium building, with 50 stacker parking spaces at basement, with common lobby entrance and roof deck.	ERECT 6 STORY 38 UNIT RESIDENTIAL/COMMERCIAL/CONDOMINIUM BUILDING.	Neighborhood Commercial	POLK	345	0				0	0		201110146841	07/25/2007 12:00:00 AM	10/14/2011 12:00:00 AM	65-A	POLK	07/25/2007 12:00:00 AM	Resident	38	-27275				-27275	0		595	13	"1645-1661 Pacific Av
(37.794805, -122.422317)"
4152016	Mission	CONSTRUCTION	02/21/2012 12:00:00 AM	14	2	Demolish existing single-story storage building built in 1922 and construct a 4-story 2-unit building.	ERECT 4 STORIES 2 DWELLING UNITS BLDG.	Residential	RH-2	171	0				0			200709193092	01/07/2008 12:00:00 AM	09/19/2007 12:00:00 AM	40-X	RH-2	09/19/2007 12:00:00 AM	Resident	1	-920				-920			4152	16	"1076 Hampshire St
(37.7549744, -122.4076295)"
5405023	Other S Bayshore	CONSTRUCTION	05/10/2013 12:00:00 AM	14	1		Construct a two story single family dwelling	Residential	RH-1	399	0							200710105002		10/10/2007 12:00:00 AM	40-X	RH-1	10/10/2007 12:00:00 AM	Resident	1	0							5405	23	"157 Apollo St
(37.730762, -122.398665)"
4210013	Mission	CONSTRUCTION	03/08/2013 12:00:00 AM	14	2	Parking Variance - Does not meet independent access requirement under 155(c)	clarifing building is three story and legalizing 2nd unit. demo rear back porch and stairs. Build ne	Residential	RH-2	150	0	0	0	0	0	0	0	200710155355	02/28/2008 12:00:00 AM	10/15/2007 12:00:00 AM	40-X	RH-2	10/15/2007 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	4210	13	"1196 Hampshire St
(37.753108, -122.407517)"
1570003C	Richmond	CONSTRUCTION	06/04/2013 12:00:00 AM	14	2	To construct a 4-story, 2-unit building on a vacant lot in an RH-2 district.	CONSTUCT NEW 4-STORY TYPE 5 SINGLE FAMILY 2-UNIT BLDG.	Residential	RH-2	274	0	0	0	0	0	0	0	200711057313	01/07/2009 12:00:00 AM	11/05/2007 12:00:00 AM	40-X	RH-2	11/05/2007 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	1570	003C	"641 27th Av
(37.777246, -122.487005)"
